"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"57",6,"Jamison Crowder",BUF,"WR28","30","96","57.5","13.8"
"58",6,"Martavis Bryant",FA,"WR29","25","113","58.2","16.0"
"59",6,"Danny Woodhead",FA,"RB23","27","149","58.7","15.8"
"60",6,"Jimmy Graham",CHI,"TE5","37","107","59.6","12.7"
"61",6,"Ameer Abdullah",CAR,"RB24","26","155","61.7","16.8"
"62",6,"Kelvin Benjamin",FA,"WR30","28","102","61.8","14.5"
"63",6,"C.J. Anderson",FA,"RB25","32","114","63.0","14.6"
"64",6,"Pierre Garcon",FA,"WR31","28","112","63.3","15.7"
"65",6,"Russell Wilson",DEN,"QB4","39","104","61.0","10.1"
"66",6,"Tevin Coleman",NYJ,"RB26","41","114","70.3","13.1"
"67",7,"Matt Ryan",IND,"QB5","37","387","69.5","36.3"
"68",7,"DeVante Parker",NE,"WR32","38","126","72.6","17.9"
"69",7,"Brandon Marshall",FA,"WR33","36","102","73.2","14.8"
"70",7,"Kyle Rudolph",FA,"TE6","34","126","75.1","14.1"
"71",7,"Tyler Eifert",FA,"TE7","50","116","76.3","15.1"
"72",7,"Jeremy Maclin",FA,"WR34","33","131","76.2","16.6"
"73",7,"Frank Gore",FA,"RB27","46","134","80.9","17.4"
"74",7,"Kirk Cousins",MIN,"QB6","50","149","77.1","16.0"
"75",7,"Zach Ertz",ARI,"TE8","31","141","81.6","18.3"
"76",7,"Theo Riddick",FA,"RB28","52","140","79.6","15.9"
"77",7,"DeSean Jackson",LV,"WR35","59","124","85.6","13.0"
"78",7,"Marcus Mariota",ATL,"QB7","54","110","76.7","13.3"
"79",7,"Mike Gillislee",FA,"RB29","42","152","87.5","19.8"
"80",7,"Delanie Walker",FA,"TE9","45","132","88.3","14.8"
"81",7,"Jameis Winston",NO,"QB8","54","126","83.5","16.3"
"82",7,"Tyrell Williams",FA,"WR36","34","141","90.2","19.8"
"83",7,"Willie Snead IV",FA,"WR37","36","137","90.3","23.0"
"84",7,"Doug Martin",FA,"RB30","51","158","87.6","21.5"
"85",7,"Duke Johnson Jr.",BUF,"RB31","52","139","86.0","17.7"
"86",7,"Donte Moncrief",FA,"WR38","47","175","91.7","21.3"
"87",7,"Eric Decker",FA,"WR39","47","162","91.8","18.5"
"88",7,"Cam Newton",FA,"QB9","54","165","86.0","18.8"
"89",7,"Randall Cobb",GB,"WR40","52","149","95.3","18.1"
"90",7,"Paul Perkins",FA,"RB32","56","227","94.8","23.7"
"91",8,"Adrian Peterson",SEA,"RB33","50","187","95.2","24.4"
"92",8,"Terrance West",FA,"RB34","52","220","93.2","24.1"
"93",8,"Adam Thielen",MIN,"WR41","68","145","99.3","15.9"
"94",8,"Andrew Luck",FA,"QB10","53","177","95.6","30.3"
"95",8,"Martellus Bennett",FA,"TE10","45","142","97.0","16.1"
"96",8,"Jordan Matthews",SF,"WR42","41","176","102.8","23.3"
"97",8,"Mike Wallace",FA,"WR43","66","164","102.8","17.7"
"98",8,"Kenny Britt",FA,"WR44","58","237","101.4","23.3"
"99",8,"Corey Coleman",KC,"WR45","65","179","102.7","18.6"
"100",8,"Derek Carr",LV,"QB11","56","151","97.3","17.5"
"101",8,"Robert Kelley",FA,"RB35","47","168","102.3","24.5"
"102",8,"Ben Roethlisberger",FA,"QB12","54","154","95.4","19.7"
"103",8,"Eric Ebron",FA,"TE11","76","147","107.2","17.3"
"104",8,"Hunter Henry",NE,"TE12","66","156","110.0","18.4"
"105",8,"Dak Prescott",DAL,"QB13","63","151","103.5","18.0"
"106",8,"James White",NE,"RB36","60","215","102.3","24.6"
"107",8,"John Brown",FA,"WR46","61","191","110.8","23.4"
"108",8,"Philip Rivers",FA,"QB14","58","150","104.2","17.2"
"109",8,"Matthew Stafford",LAR,"QB15","58","164","107.4","17.5"
"110",8,"Jack Doyle",FA,"TE13","77","237","116.0","19.9"
"111",8,"Derrick Henry",TEN,"RB37","75","194","110.8","20.9"
"112",8,"Eddie Lacy",FA,"RB38","60","234","117.4","32.9"
"113",8,"Corey Davis",NYJ,"WR47","59","262","120.2","27.4"
"114",8,"Rishard Matthews",FA,"WR48","65","205","119.2","24.3"
"115",8,"Marvin Jones Jr.",JAC,"WR49","67","219","121.4","22.8"
"116",8,"Jonathan Stewart",FA,"RB39","69","194","119.0","20.4"
"117",8,"Matt Forte",FA,"RB40","75","215","119.4","23.0"
"118",8,"Darren Sproles",FA,"RB41","44","246","111.5","34.7"
"119",8,"Ted Ginn Jr.",FA,"WR50","66","254","119.8","30.3"
"120",8,"Andy Dalton",NO,"QB16","82","166","118.7","15.4"
"121",8,"LeGarrette Blount",FA,"RB42","71","240","124.7","28.1"
"122",9,"C.J. Prosise",FA,"RB43","58","186","118.3","27.8"
"123",9,"Chris Hogan",FA,"WR51","57","266","122.5","49.9"
"124",9,"Jason Witten",FA,"TE14","90","198","127.0","19.4"
"125",9,"Coby Fleener",FA,"TE15","92","247","132.1","24.7"
"126",9,"Eli Manning",FA,"QB17","79","193","125.8","16.3"
"127",9,"Kevin White",NO,"WR52","77","277","130.8","32.1"
"128",9,"Zay Jones",JAC,"WR53","73","265","133.4","32.7"
"129",9,"Sterling Shepard",NYG,"WR54","86","217","139.1","26.2"
"130",9,"Thomas Rawls",FA,"RB44","80","224","134.6","30.2"
"131",9,"Darren McFadden",FA,"RB45","76","283","134.0","43.3"
"132",9,"Carson Palmer",FA,"QB18","110","193","138.3","15.3"
"133",9,"Carson Wentz",WAS,"QB19","100","189","141.2","17.2"
"134",9,"Cole Beasley",FA,"WR55","62","236","143.8","33.8"
"135",9,"Austin Hooper",TEN,"TE16","87","241","142.0","23.6"
"136",9,"Giovani Bernard",TB,"RB46","83","249","140.7","32.7"
"137",9,"Robby Anderson",CAR,"WR56","98","245","146.4","32.7"
"138",9,"Tyrod Taylor",NYG,"QB20","79","197","139.7","26.3"
"139",9,"C.J. Fiedorowicz",FA,"TE17","87","248","149.4","28.3"
"140",9,"Jacquizz Rodgers",FA,"RB47","65","234","146.4","36.9"
"141",9,"Rex Burkhead",HOU,"RB48","80","252","144.2","39.6"
"142",9,"Julius Thomas",FA,"TE18","108","262","152.9","25.8"
"143",9,"Denver Broncos",DEN,"DST1","120","241","143.6","21.6"
"144",9,"Cameron Brate",TB,"TE19","91","262","148.6","26.8"
"145",9,"Jamaal Charles",FA,"RB49","73","251","146.7","37.3"
"146",9,"Shane Vereen",FA,"RB50","76","262","145.5","37.0"
"147",9,"Tyler Lockett",SEA,"WR57","106","234","156.0","26.6"
"148",9,"Jeremy Hill",FA,"RB51","64","246","151.7","33.6"
"149",9,"Chris Thompson",FA,"RB52","81","266","145.0","31.9"
"150",9,"Alvin Kamara",NO,"RB53","82","242","150.4","32.6"
"151",9,"Samaje Perine",CIN,"RB54","54","311","155.7","43.0"
"152",10,"Josh Doctson",FA,"WR58","104","246","161.2","34.9"
"153",10,"Seattle Seahawks",SEA,"DST2","117","410","147.9","32.5"
"154",10,"Houston Texans",HOU,"DST3","114","192","146.0","15.0"
"155",10,"Antonio Gates",FA,"TE20","113","248","162.0","23.3"
"156",10,"Kansas City Chiefs",KC,"DST4","101","202","151.8","16.3"
"157",10,"Cooper Kupp",LAR,"WR59","80","280","159.3","41.8"
"158",10,"Latavius Murray",BAL,"RB55","101","263","164.5","37.5"
"159",10,"Jamaal Williams",DET,"RB56","73","235","160.1","33.2"
"160",10,"Kenny Stills",NO,"WR60","96","243","167.1","27.8"
"161",10,"Joe Flacco",NYJ,"QB21","122","279","172.0","22.4"
"162",10,"Marqise Lee",FA,"WR61","104","236","163.3","24.6"
"163",10,"Evan Engram",JAC,"TE21","117","242","171.1","27.0"
"164",10,"Minnesota Vikings",MIN,"DST5","125","204","160.2","15.3"
"165",10,"Arizona Cardinals",ARI,"DST6","130","241","162.7","19.6"
"166",10,"Breshad Perriman",TB,"WR62","112","270","170.2","30.8"
"167",10,"Kenny Golladay",NYG,"WR63","102","279","174.4","44.2"
"168",10,"New England Patriots",NE,"DST7","128","208","169.9","16.8"
"169",10,"Sam Bradford",FA,"QB22","124","237","171.4","23.2"
"170",10,"Justin Tucker",BAL,"K1","111","361","173.8","26.6"
"171",10,"Charles Clay",FA,"TE22","107","256","176.3","34.6"
"172",10,"Kendall Wright",FA,"WR64","94","275","170.7","41.3"
"173",10,"O.J. Howard",BUF,"TE23","106","254","177.7","27.8"
"174",10,"Stephen Gostkowski",FA,"K2","118","202","170.7","11.9"
"175",10,"DeAndre Washington",FA,"RB57","101","266","173.2","35.2"
"176",10,"Jared Cook",LAC,"TE24","115","263","178.0","29.1"
"177",10,"Taylor Gabriel",FA,"WR65","119","265","183.1","33.6"
"178",10,"Mohamed Sanu Sr.",SF,"WR66","104","274","181.0","33.3"
"179",10,"Charles Sims",FA,"RB58","85","264","174.4","32.9"
"180",10,"David Njoku",CLE,"TE25","123","266","186.4","30.3"
"181",10,"Robert Woods",TEN,"WR67","87","277","180.3","43.8"
"182",10,"Alex Smith",FA,"QB23","138","249","182.9","21.1"
"183",10,"Carolina Panthers",CAR,"DST8","134","229","181.0","17.1"
"184",10,"Dan Bailey",FA,"K3","135","217","178.3","11.9"
"185",10,"Blake Bortles",FA,"QB24","123","295","179.9","33.9"
"186",10,"Matt Bryant",FA,"K4","119","411","181.6","31.1"
"187",10,"Jay Cutler",FA,"QB25","126","261","171.2","24.8"
"188",10,"J.J. Nelson",IND,"WR68","124","263","192.2","31.2"
"189",10,"New York Giants",NYG,"DST9","135","255","178.8","20.5"
"190",10,"John Ross",NYG,"WR69","87","268","186.6","40.0"
"191",10,"Devin Funchess",FA,"WR70","105","268","188.9","37.8"
"192",10,"Mason Crosby",GB,"K5","139","243","186.8","16.0"
"193",11,"Dion Lewis",FA,"RB59","121","277","186.1","35.1"
"194",11,"Marlon Mack",HOU,"RB60","100","341","179.7","43.0"
"195",11,"Torrey Smith",FA,"WR71","113","276","197.5","42.0"
"196",11,"Jacksonville Jaguars",JAC,"DST10","140","253","194.0","20.6"
"197",11,"Los Angeles Rams",LAR,"DST11","141","247","193.3","20.9"
"198",11,"Pittsburgh Steelers",PIT,"DST12","133","264","198.6","20.8"
"199",11,"Adam Vinatieri",FA,"K6","136","246","196.6","19.6"
"200",11,"Wendell Smallwood",FA,"RB61","107","277","187.8","45.9"
"201",11,"D'Onta Foreman",CAR,"RB62","102","278","186.3","40.8"
"202",11,"Jalen Richard",FA,"RB63","126","266","198.0","35.3"
"203",11,"Brian Hoyer",NE,"QB26","137","258","198.2","26.3"
"204",11,"Baltimore Ravens",BAL,"DST13","138","257","201.2","22.2"
"205",11,"Zach Miller",FA,"TE26","135","267","197.3","35.2"
"206",11,"Philadelphia Eagles",PHI,"DST14","160","260","204.8","22.5"
"207",11,"Cairo Santos",CHI,"K7","146","267","209.0","20.3"
"208",11,"Allen Hurns",FA,"WR72","104","303","196.3","38.2"
"209",11,"Matt Prater",ARI,"K8","151","267","209.6","21.4"
"210",11,"Paul Richardson Jr.",FA,"WR73","135","271","208.7","36.8"
"211",11,"Chris Conley",HOU,"WR74","131","278","201.9","33.8"
"212",11,"Tavon Austin",JAC,"WR75","126","282","204.2","37.4"
"213",11,"Austin Seferian-Jenkins",FA,"TE27","140","264","205.6","35.0"
"214",11,"Cincinnati Bengals",CIN,"DST15","152","260","212.3","23.2"
"215",11,"Nelson Agholor",NE,"WR76","141","268","194.6","34.3"
"216",11,"T.J. Yeldon",FA,"RB64","130","272","197.8","34.6"
"217",11,"Malcolm Mitchell",FA,"WR77","142","260","202.2","29.6"
"218",11,"Sebastian Janikowski",FA,"K9","155","268","215.8","22.2"
"219",11,"Robert Turbin",FA,"RB65","145","280","207.8","36.2"
"220",11,"Jared Goff",DET,"QB27","150","260","218.5","22.8"
"221",11,"Trevor Siemian",CHI,"QB28","160","249","212.1","22.6"
"222",11,"Las Vegas Raiders",LV,"DST16","145","271","220.0","23.7"
"223",11,"Dwayne Allen",FA,"TE28","145","269","214.6","33.9"
"224",11,"Wil Lutz",NO,"K10","153","264","212.3","22.3"
"225",11,"Vance McDonald",FA,"TE29","123","274","215.7","39.7"
"226",11,"Dustin Hopkins",LAC,"K11","160","267","222.9","24.4"
"227",11,"Green Bay Packers",GB,"DST17","176","281","223.4","22.0"
"228",11,"Tyler Boyd",CIN,"WR78","148","282","216.2","34.4"
"229",11,"Brandon McManus",DEN,"K12","162","276","222.2","22.9"
"230",11,"Chris Boswell",PIT,"K13","157","261","224.5","22.7"
"231",12,"Mike Williams",LAC,"WR79","130","344","205.7","46.9"
"232",12,"William Fuller V",FA,"WR80","116","282","209.4","35.4"
"233",12,"Curtis Samuel",WAS,"WR81","141","273","228.3","32.8"
"234",12,"Los Angeles Chargers",LAC,"DST18","150","266","218.1","29.3"
"235",12,"Jerick McKinnon",KC,"RB66","141","273","214.3","32.0"
"236",12,"Jesse James",CHI,"TE30","140","264","208.5","28.8"
"237",12,"Danny Amendola",HOU,"WR82","81","339","186.4","44.6"
"238",12,"Devontae Booker",FA,"RB67","139","318","223.9","33.5"
"239",12,"Graham Gano",NYG,"K14","161","269","222.8","24.2"
"240",12,"Eli Rogers",FA,"WR83","147","277","230.1","29.3"
"241",12,"Tyler Higbee",LAR,"TE31","150","274","228.5","28.4"
"242",12,"Mike Glennon",NYG,"QB29","170","281","231.1","22.3"
"243",12,"Brandon LaFell",FA,"WR84","153","282","224.4","32.4"
"244",12,"DeShone Kizer",FA,"QB30","152","263","212.5","26.2"
"245",12,"Tampa Bay Buccaneers",TB,"DST19","171","266","223.2","27.1"
"246",12,"ArDarius Stewart",FA,"WR85","152","279","221.0","34.6"
"247",12,"Marquise Goodwin",CHI,"WR86","111","276","213.1","38.3"
"248",12,"Stephen Hauschka",FA,"K15","143","267","214.4","27.1"
"249",12,"Terrance Williams",FA,"WR87","139","280","223.3","33.3"
"250",12,"Charcandrick West",FA,"RB68","130","284","210.3","36.1"
"251",12,"Atlanta Falcons",ATL,"DST20","163","266","230.0","26.0"
"252",12,"Deshaun Watson",CLE,"QB31","154","275","220.6","29.5"
"253",12,"Benjamin Watson",FA,"TE32","149","269","215.3","33.5"
"254",12,"Travis Benjamin",SF,"WR88","150","280","233.2","31.6"
"255",12,"Jonathan Williams",WAS,"RB69","137","279","206.0","35.9"
"256",12,"James Conner",ARI,"RB70","157","334","237.9","35.9"
"257",12,"Matt Breida",NYG,"RB71","125","280","197.9","39.4"
"258",12,"Laquon Treadwell",JAC,"WR89","146","280","232.4","29.8"
"259",12,"Jermaine Gresham",FA,"TE33","146","270","232.0","33.4"
"260",12,"Joe Williams",FA,"RB72","102","278","184.1","46.2"
"261",12,"Kyle Juszczyk",SF,"RB73","128","285","215.7","40.8"
"262",12,"Blair Walsh",FA,"K16","184","267","236.4","23.6"
"263",12,"Josh McCown",FA,"QB32","182","273","241.4","19.4"
"264",12,"Chris Ivory",FA,"RB74","159","284","240.6","31.4"
"265",12,"Chris Carson",SEA,"RB75","130","354","211.8","50.1"
"266",12,"Tarik Cohen",FA,"RB76","120","285","213.4","43.3"
"267",12,"Vernon Davis",FA,"TE34","182","274","239.7","26.2"
"268",12,"Jermaine Kearse",FA,"WR90","147","332","223.7","40.3"
"269",12,"Branden Oliver",FA,"RB77","150","289","242.2","34.0"
"270",12,"Zach Zenner",FA,"RB78","182","285","245.9","28.3"
"271",12,"Miami Dolphins",MIA,"DST21","165","273","237.7","24.0"
"272",12,"Buffalo Bills",BUF,"DST22","161","272","232.9","24.7"
"273",12,"Jaron Brown",ARI,"WR91","142","265","217.8","31.7"
"274",12,"Braxton Miller",FA,"WR92","147","281","230.8","37.2"
"275",12,"George Kittle",SF,"TE35","168","274","228.8","27.5"
"276",13,"Caleb Sturgis",FA,"K17","170","264","227.0","20.2"
"277",13,"JuJu Smith-Schuster",KC,"WR93","161","298","242.1","37.1"
"278",13,"Tom Savage",FA,"QB33","156","285","242.4","26.2"
"279",13,"Tim Hightower",FA,"RB79","128","279","224.5","36.4"
"280",13,"Alfred Morris",FA,"RB80","163","284","234.8","36.6"
"281",13,"Michael Floyd",FA,"WR94","173","294","239.9","28.7"
"282",13,"Jeremy Kerley",FA,"WR95","91","276","223.1","42.8"
"283",13,"Kamar Aiken",FA,"WR96","178","281","243.3","28.4"
"284",13,"A.J. Derby",FA,"TE36","185","304","240.2","26.3"
"285",13,"De'Angelo Henderson Sr.",FA,"RB81","165","377","234.3","46.8"
"286",13,"Wayne Gallman Jr.",MIN,"RB82","197","288","253.9","26.9"
"287",13,"Seth Roberts",FA,"WR97","181","318","238.2","31.4"
"288",13,"Taywan Taylor",FA,"WR98","160","287","249.3","35.7"
"289",13,"Tennessee Titans",TEN,"DST23","166","266","222.0","30.3"
"290",13,"Kenyan Drake",LV,"RB83","200","293","251.7","24.5"
"291",13,"Javorius Allen",FA,"RB84","174","284","250.1","33.7"
"292",13,"Phil Dawson",FA,"K18","211","254","234.4","11.4"
"293",13,"Orleans Darkwa",FA,"RB85","153","285","248.1","38.5"
"294",13,"Dede Westbrook",MIN,"WR99","143","290","223.4","35.7"
"295",13,"Andre Ellington",FA,"RB86","217","346","260.8","31.6"
"296",13,"Gerald Everett",LAC,"TE37","161","267","222.5","29.3"
"297",13,"Jeremy McNichols",FA,"RB87","174","283","243.6","28.8"
"298",13,"Brandon Coleman",FA,"WR100","144","282","237.5","32.0"
"299",13,"Lance Dunbar",FA,"RB88","200","396","268.8","34.1"
"300",13,"Jaelen Strong",FA,"WR101","186","273","228.9","32.5"
"301",13,"Maxx Williams",ARI,"TE38","160","272","238.2","27.1"
"302",13,"Albert Wilson",MIA,"WR102","178","283","245.3","25.8"
"303",13,"Aaron Jones",GB,"RB89","175","363","250.4","48.2"
"304",13,"Jeremy Langford",FA,"RB90","200","305","264.8","25.7"
"305",13,"Phillip Dorsett II",HOU,"WR103","223","301","254.9","23.3"
"306",13,"New York Jets",NYJ,"DST24","191","286","229.2","30.8"
"307",13,"Chris Godwin",TB,"WR104","154","276","229.9","32.6"
"308",13,"Ryan Mathews",FA,"RB91","165","271","234.7","26.2"
"309",13,"Damien Williams",ATL,"RB92","230","343","257.2","28.3"
"310",13,"Mike Tolbert",FA,"RB93","165","283","238.9","40.2"
"311",13,"Kerwynn Williams",FA,"RB94","199","354","247.7","34.9"
"312",13,"Matt Jones",FA,"RB95","207","334","268.1","26.8"
"313",13,"Erik Swoope",FA,"TE39","204","278","249.6","22.9"
"314",13,"Julian Edelman",FA,"WR105","40","73","58.0","12.8"
"315",13,"Chandler Catanzaro",FA,"K19","185","267","224.9","28.0"
"316",13,"Detroit Lions",DET,"DST25","222","296","247.5","20.0"
"317",13,"Spencer Ware",FA,"RB96","44","100","66.6","21.7"
"318",13,"Dontrelle Inman",FA,"WR106","207","282","242.3","25.5"
"319",13,"Ryan Griffin",CHI,"TE40","207","320","251.6","30.2"
"320",13,"Mitchell Trubisky",PIT,"QB34","170","261","231.9","27.4"
"321",13,"Cameron Meredith",FA,"WR107","76","103","84.4","9.6"
"322",13,"Dwayne Washington",NO,"RB97","235","398","275.0","35.7"
"323",13,"Tajae Sharpe",ATL,"WR108","212","294","250.4","26.1"
"324",13,"Josh Lambo",FA,"K20","225","267","241.8","10.2"
"325",13,"Charone Peake",FA,"WR109","206","357","261.5","39.1"
"326",13,"Nick Novak",FA,"K21","183","265","231.5","26.2"
"327",13,"Dion Sims",FA,"TE41","183","289","245.4","32.0"
"328",13,"Markus Wheaton",FA,"WR110","211","316","258.9","27.0"
"329",14,"Dallas Cowboys",DAL,"DST26","230","276","248.2","14.7"
"330",14,"Marcedes Lewis",GB,"TE42","184","270","236.2","26.6"
"331",14,"Deonte Thompson",FA,"WR111","190","280","243.4","33.7"
"332",14,"Gary Barnidge",FA,"TE43","174","248","218.7","27.0"
"333",14,"Ladarius Green",FA,"TE44","204","274","250.6","21.2"
"334",14,"Nick Folk",NE,"K22","173","242","221.4","21.4"
"335",14,"Adam Humphries",WAS,"WR112","152","312","239.4","46.9"
"336",14,"Andre Holmes",FA,"WR113","205","303","265.7","23.4"
"337",14,"Chester Rogers",TEN,"WR114","212","321","259.3","31.3"
"338",14,"Aldrick Robinson",FA,"WR115","199","269","251.3","23.4"
"339",14,"Benny Cunningham Jr.",FA,"RB98","269","333","282.3","16.6"
"340",14,"Jimmy Garoppolo",SF,"QB35","179","282","238.7","31.3"
"341",14,"Ryan Succop",TB,"K23","222","262","241.9","17.6"
"342",14,"Cordarrelle Patterson",ATL,"RB99","190","331","257.3","37.7"
"343",14,"Carlos Henderson",FA,"WR116","156","271","203.0","41.8"
"344",14,"Adam Shaheen",MIA,"TE45","243","308","262.9","19.6"
"345",14,"Chad Williams",FA,"WR117","189","298","251.7","42.2"
"346",14,"Donnel Pumphrey",FA,"RB100","236","356","277.0","36.9"
"347",14,"Quincy Enunwa",FA,"WR118","124","233","175.0","50.3"
"348",14,"Kenneth Dixon",FA,"RB101","100","125","113.7","10.3"
"349",14,"Jordan Leggett",FA,"TE46","206","308","258.4","28.7"
"350",14,"Washington Commanders",WAS,"DST27","179","285","225.8","37.7"
"351",14,"Chicago Bears",CHI,"DST28","178","309","235.4","46.6"
"352",14,"Elijah McGuire",FA,"RB102","170","299","236.6","48.4"
"353",14,"Brian Quick",FA,"WR119","212","323","260.2","37.7"
"354",14,"Brock Osweiler",FA,"QB36","175","313","240.2","48.9"
"355",14,"Elijah Hood",FA,"RB103","249","283","261.0","10.9"
"356",14,"Ryan Tannehill",TEN,"QB37","154","168","163.3","6.6"
"357",14,"Virgil Green",FA,"TE47","198","270","243.4","30.0"
"358",14,"Nick Boyle",BAL,"TE48","183","300","246.0","37.3"
"359",14,"Sammie Coates",FA,"WR120","243","279","265.3","13.4"
"360",14,"Lance Kendricks",FA,"TE49","201","311","247.6","41.1"
"361",14,"Seth DeValve",FA,"TE50","213","357","266.7","43.9"
"362",14,"Cody Kessler",FA,"QB38","248","341","267.3","33.2"
"363",14,"C.J. Spiller",FA,"RB104","220","310","269.3","27.2"
"364",14,"Younghoe Koo",ATL,"K24","199","247","226.8","18.4"
"365",14,"Mike Nugent",FA,"K25","226","236","229.5","3.9"
"366",14,"Roberto Aguayo",FA,"K26","224","240","231.5","7.1"
"367",14,"Victor Cruz",FA,"WR121","163","340","233.8","74.7"
"368",14,"Alfred Blue",FA,"RB105","268","326","282.8","19.8"
"369",14,"Josh Gordon",KC,"WR122","166","347","246.0","65.8"
"370",14,"Trey Burton",FA,"TE51","172","345","247.8","62.3"
"371",14,"Luke Willson",FA,"TE52","215","314","249.5","39.3"
"372",14,"Will Tye",FA,"TE53","206","327","273.2","46.3"
"373",14,"Anquan Boldin",FA,"WR123","117","173","145.0","28.0"
"374",14,"Paxton Lynch",FA,"QB39","196","360","258.0","62.5"
"375",14,"Mack Hollins",LV,"WR124","202","248","227.3","19.1"
"376",14,"Leonte Carroo",FA,"WR125","258","337","282.4","31.0"
"377",14,"Josh Hill",FA,"TE54","216","330","265.5","41.0"
"378",14,"Mychal Rivera",FA,"TE55","206","317","266.3","39.6"
"379",14,"Kasen Williams",FA,"WR126","225","325","269.0","36.7"
"380",14,"Garrett Celek",FA,"TE56","185","282","238.3","40.2"
"381",14,"Richard Rodgers",PHI,"TE57","204","312","245.0","47.8"
"382",14,"Bruce Ellington",FA,"WR127","261","284","274.8","8.6"
"383",14,"Indianapolis Colts",IND,"DST29","140","335","246.3","80.6"
"384",14,"Geronimo Allison",FA,"WR128","219","277","251.3","24.1"
"385",14,"Clive Walford",FA,"TE58","238","264","252.7","10.9"
"386",14,"Kenneth Farrow",FA,"RB106","198","372","283.5","61.6"
