"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"38",5,"Josh Jacobs",LV,"RB17","20","243","42.5","24.7"
"39",5,"Kenny Golladay",NYG,"WR18","24","94","43.1","10.1"
"40",5,"Damien Williams",ATL,"RB18","19","102","43.6","14.8"
"41",5,"T.Y. Hilton",IND,"WR19","17","117","43.9","15.2"
"42",5,"Tyler Lockett",SEA,"WR20","24","88","44.3","12.3"
"43",5,"Marlon Mack",HOU,"RB19","21","80","46.0","12.5"
"44",5,"Derrick Henry",TEN,"RB20","22","79","48.1","9.4"
"45",5,"David Montgomery",CHI,"RB21","16","255","49.0","29.9"
"46",5,"Tyler Boyd",CIN,"WR21","27","109","49.7","10.6"
"47",5,"Mark Ingram II",NO,"RB22","23","81","49.9","11.9"
"48",5,"Cooper Kupp",LAR,"WR22","27","95","50.2","11.0"
"49",5,"Sony Michel",LAR,"RB23","28","91","50.3","11.0"
"50",5,"O.J. Howard",BUF,"TE4","22","120","52.5","12.1"
"51",5,"Evan Engram",JAC,"TE5","25","116","53.0","12.0"
"52",5,"James White",NE,"RB24","20","93","53.6","14.1"
"53",6,"Deshaun Watson",CLE,"QB2","24","84","56.1","10.2"
"54",6,"Calvin Ridley",ATL,"WR23","31","100","56.8","11.3"
"55",6,"DJ Moore",CAR,"WR24","28","134","57.3","15.3"
"56",6,"Allen Robinson II",LAR,"WR25","31","108","58.4","14.3"
"57",6,"Phillip Lindsay",MIA,"RB25","35","102","59.5","12.6"
"58",6,"Alshon Jeffery",FA,"WR26","39","101","59.6","12.2"
"59",6,"Hunter Henry",NE,"TE6","34","143","62.5","15.7"
"60",6,"Jarvis Landry",FA,"WR27","31","126","62.8","15.3"
"61",6,"Tevin Coleman",NYJ,"RB26","33","93","63.6","12.2"
"62",6,"Melvin Gordon III",FA,"RB27","6","197","64.0","30.4"
"63",6,"Duke Johnson Jr.",BUF,"RB28","23","162","64.3","26.0"
"64",6,"Aaron Rodgers",GB,"QB3","36","123","65.2","12.0"
"65",6,"Mike Williams",LAC,"WR28","32","101","65.9","13.8"
"66",6,"Tarik Cohen",FA,"RB29","21","132","67.0","14.3"
"67",6,"Austin Ekeler",LAC,"RB30","29","137","68.9","19.1"
"68",6,"Kenyan Drake",LV,"RB31","23","127","69.3","16.4"
"69",6,"Miles Sanders",PHI,"RB32","38","256","70.9","31.9"
"70",6,"Robby Anderson",CAR,"WR29","44","130","72.2","13.5"
"71",6,"Derrius Guice",FA,"RB33","23","137","73.9","18.3"
"72",6,"Dede Westbrook",MIN,"WR30","27","130","74.6","20.4"
"73",6,"A.J. Green",ARI,"WR31","22","137","74.6","23.5"
"74",7,"Baker Mayfield",CLE,"QB4","36","125","77.3","14.6"
"75",7,"Latavius Murray",BAL,"RB34","42","134","77.5","14.1"
"76",7,"Christian Kirk",JAC,"WR32","45","133","79.3","16.0"
"77",7,"Matt Ryan",IND,"QB5","45","143","79.6","15.7"
"78",7,"Sammy Watkins",BAL,"WR33","43","137","83.3","16.4"
"79",7,"Corey Davis",NYJ,"WR34","39","156","84.4","17.2"
"80",7,"Matt Breida",NYG,"RB35","46","194","85.8","23.2"
"81",7,"Curtis Samuel",WAS,"WR35","54","195","86.3","18.1"
"82",7,"Jared Cook",LAC,"TE7","42","180","86.5","22.1"
"83",7,"Sterling Shepard",NYG,"WR36","45","136","86.6","14.4"
"84",7,"William Fuller V",FA,"WR37","54","166","88.3","16.2"
"85",7,"LeSean McCoy",FA,"RB36","40","203","89.1","25.2"
"86",7,"Carson Wentz",WAS,"QB6","56","155","90.0","16.4"
"87",7,"Rashaad Penny",SEA,"RB37","46","150","90.5","18.0"
"88",7,"Marvin Jones Jr.",JAC,"WR38","62","158","91.3","15.5"
"89",7,"Cam Newton",FA,"QB7","47","163","91.5","15.2"
"90",7,"Royce Freeman",HOU,"RB38","65","147","94.4","18.2"
"91",7,"Dante Pettis",NYG,"WR39","44","166","94.6","19.5"
"92",7,"Vance McDonald",FA,"TE8","55","234","94.9","26.7"
"93",7,"Larry Fitzgerald",FA,"WR40","45","148","95.8","18.1"
"94",7,"Russell Wilson",DEN,"QB8","62","158","97.8","16.6"
"95",7,"David Njoku",CLE,"TE9","48","211","100.2","23.1"
"96",7,"Jared Goff",DET,"QB9","64","155","101.6","16.0"
"97",7,"Devin Singletary",BUF,"RB39","30","278","100.5","44.5"
"98",8,"Jameis Winston",NO,"QB10","62","157","105.4","13.8"
"99",8,"Dion Lewis",FA,"RB40","65","168","105.6","21.1"
"100",8,"Drew Brees",FA,"QB11","62","167","106.2","17.5"
"101",8,"Austin Hooper",TEN,"TE10","52","211","107.9","25.6"
"102",8,"Emmanuel Sanders",BUF,"WR41","49","203","104.8","22.8"
"103",8,"Jordan Howard",PHI,"RB41","61","215","107.0","26.4"
"104",8,"Courtland Sutton",DEN,"WR42","66","194","110.2","18.4"
"105",8,"Geronimo Allison",FA,"WR43","66","220","112.5","20.1"
"106",8,"Marquez Valdes-Scantling",KC,"WR44","68","233","116.3","21.4"
"107",8,"Darrell Henderson Jr.",LAR,"RB42","64","258","112.0","31.5"
"108",8,"Lamar Jackson",BAL,"QB12","77","215","117.2","21.7"
"109",8,"Kalen Ballage",PIT,"RB43","70","257","117.5","28.3"
"110",8,"Dak Prescott",DAL,"QB13","73","198","119.9","17.9"
"111",8,"Delanie Walker",FA,"TE11","55","269","120.4","32.0"
"112",8,"Peyton Barber",LV,"RB44","61","221","120.6","27.1"
"113",8,"Kyler Murray",ARI,"QB14","74","273","117.8","27.1"
"114",8,"Nyheim Hines",IND,"RB45","73","242","118.3","27.7"
"115",8,"Ben Roethlisberger",FA,"QB15","69","281","121.6","22.9"
"116",8,"Michael Gallup",DAL,"WR45","85","259","122.6","24.5"
"117",8,"Josh Gordon",KC,"WR46","32","280","79.9","35.1"
"118",8,"Anthony Miller",PIT,"WR47","82","227","121.8","23.0"
"119",8,"DeSean Jackson",LV,"WR48","77","201","124.9","22.1"
"120",8,"Tyrell Williams",FA,"WR49","58","259","127.6","33.8"
"121",8,"Jamison Crowder",BUF,"WR50","80","218","126.1","21.5"
"122",8,"Keke Coutee",IND,"WR51","74","218","125.2","24.2"
"123",8,"Philip Rivers",FA,"QB16","76","178","130.5","18.4"
"124",8,"Donte Moncrief",FA,"WR52","78","269","129.2","31.4"
"125",8,"John Brown",FA,"WR53","86","273","130.7","22.0"
"126",8,"Golden Tate",FA,"WR54","74","240","126.4","26.2"
"127",8,"Jaylen Samuels",ARI,"RB46","75","260","129.1","27.9"
"128",8,"Justice Hill",BAL,"RB47","64","275","130.2","41.2"
"129",8,"Mitchell Trubisky",PIT,"QB17","85","277","138.8","23.3"
"130",8,"Eric Ebron",FA,"TE12","52","297","139.2","47.3"
"131",8,"Justin Jackson",LAC,"RB48","72","269","133.2","45.6"
"132",9,"Tom Brady",TB,"QB18","90","279","142.4","22.7"
"133",9,"Adrian Peterson",SEA,"RB49","73","225","137.7","28.6"
"134",9,"Kirk Cousins",MIN,"QB19","85","278","142.1","23.1"
"135",9,"Ronald Jones II",KC,"RB50","61","226","134.3","32.9"
"136",9,"James Washington",DAL,"WR55","88","277","143.6","29.8"
"137",9,"Chris Thompson",FA,"RB51","73","247","136.2","31.1"
"138",9,"Josh Allen",BUF,"QB20","85","276","148.5","24.1"
"139",9,"Carlos Hyde",FA,"RB52","70","251","141.1","35.3"
"140",9,"Mark Andrews",BAL,"TE13","84","313","153.4","51.6"
"141",9,"Ito Smith",FA,"RB53","91","290","146.6","33.4"
"142",9,"Trey Burton",FA,"TE14","85","330","159.5","45.4"
"143",9,"Jimmy Garoppolo",SF,"QB21","100","280","160.3","22.6"
"144",9,"Albert Wilson",MIA,"WR56","79","305","157.2","40.6"
"145",9,"Mohamed Sanu Sr.",SF,"WR57","97","265","158.4","33.6"
"146",9,"DaeSean Hamilton",HOU,"WR58","106","275","152.6","32.1"
"147",9,"Giovani Bernard",TB,"RB54","88","254","150.0","29.9"
"148",9,"Damien Harris",NE,"RB55","73","277","159.0","36.9"
"149",9,"Adam Humphries",WAS,"WR59","80","265","159.0","30.6"
"150",9,"D.K. Metcalf",SEA,"WR60","93","317","161.1","39.2"
"151",9,"Sam Darnold",CAR,"QB22","108","282","165.9","22.2"
"152",9,"Kenny Stills",NO,"WR61","93","301","160.5","34.9"
"153",9,"Devin Funchess",FA,"WR62","87","286","162.8","37.3"
"154",9,"Kyle Rudolph",FA,"TE15","92","291","171.6","41.3"
"155",9,"Jack Doyle",FA,"TE16","89","325","173.8","49.5"
"156",9,"Jordan Reed",FA,"TE17","92","317","176.6","50.1"
"157",9,"Marquise Goodwin",CHI,"WR63","107","293","170.0","37.8"
"158",9,"C.J. Anderson",FA,"RB56","99","266","165.5","29.4"
"159",9,"Jalen Richard",FA,"RB57","75","257","160.6","36.2"
"160",9,"Kareem Hunt",CLE,"RB58","77","272","169.6","39.6"
"161",10,"Alexander Mattison",MIN,"RB59","87","309","165.7","37.8"
"162",10,"Jimmy Graham",CHI,"TE18","75","291","182.8","46.2"
"163",10,"Chicago Bears",CHI,"DST1","127","236","165.8","14.1"
"164",10,"Matthew Stafford",LAR,"QB23","115","288","180.0","26.0"
"165",10,"DeVante Parker",NE,"WR64","101","276","174.1","38.5"
"166",10,"Greg Olsen",FA,"TE19","86","325","184.5","45.7"
"167",10,"Jacksonville Jaguars",JAC,"DST2","134","290","170.1","16.5"
"168",10,"Darwin Thompson",SEA,"RB60","83","335","158.4","46.3"
"169",10,"Tre'Quan Smith",NO,"WR65","97","277","179.1","32.8"
"170",10,"Los Angeles Rams",LAR,"DST3","138","271","171.1","12.8"
"171",10,"Minnesota Vikings",MIN,"DST4","142","286","173.0","13.4"
"172",10,"Baltimore Ravens",BAL,"DST5","136","323","173.3","20.2"
"173",10,"Jamaal Williams",DET,"RB61","91","325","173.6","37.3"
"174",10,"Frank Gore",FA,"RB62","95","273","174.0","39.6"
"175",10,"Derek Carr",LV,"QB24","129","290","188.0","24.4"
"176",10,"Tony Pollard",DAL,"RB63","70","330","164.3","51.0"
"177",10,"Deebo Samuel",SF,"WR66","96","332","177.2","43.9"
"178",10,"Greg Zuerlein",NYJ,"K1","137","237","179.6","9.6"
"179",10,"Los Angeles Chargers",LAC,"DST6","138","343","176.9","23.6"
"180",10,"Justin Tucker",BAL,"K2","141","255","181.5","10.8"
"181",10,"Quincy Enunwa",FA,"WR67","101","292","183.1","34.7"
"182",10,"New Orleans Saints",NO,"DST7","148","286","181.8","17.0"
"183",10,"Cleveland Browns",CLE,"DST8","146","317","179.1","20.4"
"184",10,"Mike Davis",ATL,"RB64","102","368","180.7","36.9"
"185",10,"Harrison Butker",KC,"K3","134","299","183.1","12.8"
"186",10,"Houston Texans",HOU,"DST9","155","314","182.8","21.1"
"187",10,"Stephen Gostkowski",FA,"K4","155","244","184.8","9.8"
"188",10,"Denver Broncos",DEN,"DST10","143","249","183.8","17.2"
"189",10,"T.J. Hockenson",DET,"TE20","86","389","200.0","60.3"
"190",10,"Wil Lutz",NO,"K5","164","254","186.4","10.1"
"191",10,"Andy Dalton",NO,"QB25","128","293","197.9","23.2"
"192",10,"Ka'imi Fairbairn",HOU,"K6","157","282","190.6","18.3"
"193",10,"Chase Edmonds",MIA,"RB65","105","269","189.5","30.9"
"194",10,"New England Patriots",NE,"DST11","148","265","191.1","20.1"
"195",10,"Buffalo Bills",BUF,"DST12","161","345","192.9","27.8"
"196",10,"Mason Crosby",GB,"K7","170","273","194.8","18.4"
"197",10,"Jake Elliott",PHI,"K8","169","301","193.9","16.4"
"198",10,"Malcolm Brown",MIA,"RB66","106","288","190.4","36.8"
"199",10,"Nick Foles",CHI,"QB26","123","363","206.2","29.6"
"200",10,"Trey Quinn",FA,"WR68","105","346","198.8","51.6"
"201",10,"Dallas Cowboys",DAL,"DST13","139","302","199.1","27.6"
"202",10,"Chris Herndon IV",MIN,"TE21","106","376","216.1","48.8"
"203",10,"T.J. Yeldon",FA,"RB67","110","302","193.3","35.5"
"204",10,"Ty Montgomery",NE,"RB68","99","312","190.4","47.2"
"205",10,"Zay Jones",JAC,"WR69","94","323","199.0","43.3"
"206",10,"Robbie Gould",SF,"K9","170","308","201.1","25.9"
"207",10,"Brett Maher",FA,"K10","174","309","201.7","25.6"
"208",10,"Michael Badgley",IND,"K11","171","308","205.0","27.6"
"209",11,"Marquise Brown",BAL,"WR70","101","340","202.3","44.3"
"210",11,"Parris Campbell",IND,"WR71","107","327","204.2","44.2"
"211",11,"Philadelphia Eagles",PHI,"DST14","151","318","208.1","25.9"
"212",11,"Jacoby Brissett",CLE,"QB27","113","294","187.0","30.6"
"213",11,"Darren Waller",LV,"TE22","82","369","196.2","67.6"
"214",11,"Marcus Mariota",ATL,"QB28","146","362","217.2","24.7"
"215",11,"Matt Prater",ARI,"K12","178","353","213.2","35.0"
"216",11,"Dallas Goedert",PHI,"TE23","116","352","225.0","46.6"
"217",11,"Rex Burkhead",HOU,"RB69","103","263","195.8","34.1"
"218",11,"Seattle Seahawks",SEA,"DST15","160","313","215.2","29.7"
"219",11,"Mecole Hardman",KC,"WR72","107","350","213.7","48.4"
"220",11,"Noah Fant",SEA,"TE24","105","346","228.7","48.4"
"221",11,"Taylor Gabriel",FA,"WR73","115","343","212.9","38.7"
"222",11,"Randall Cobb",GB,"WR74","120","333","217.1","37.8"
"223",11,"Cole Beasley",FA,"WR75","102","355","217.5","53.4"
"224",11,"Ryquell Armstead",JAC,"RB70","119","324","203.6","35.1"
"225",11,"Robert Foster",NYG,"WR76","107","355","208.2","59.5"
"226",11,"Pittsburgh Steelers",PIT,"DST16","172","307","223.9","29.0"
"227",11,"Joe Flacco",NYJ,"QB29","162","385","228.9","23.8"
"228",11,"Marqise Lee",FA,"WR77","115","377","223.0","45.9"
"229",11,"Gus Edwards",BAL,"RB71","112","283","210.5","34.0"
"230",11,"Ted Ginn Jr.",FA,"WR78","135","351","225.3","36.6"
"231",11,"N'Keal Harry",NE,"WR79","79","385","214.3","73.7"
"232",11,"D.J. Chark Jr.",DET,"WR80","128","300","228.6","36.5"
"233",11,"Nelson Agholor",NE,"WR81","101","338","230.3","34.1"
"234",11,"A.J. Brown",TEN,"WR82","100","347","228.1","39.2"
"235",11,"Tyler Eifert",FA,"TE25","130","357","249.0","47.3"
"236",11,"Tennessee Titans",TEN,"DST17","174","307","236.3","31.9"
"237",11,"Eli Manning",FA,"QB30","164","395","239.4","23.1"
"238",11,"Rashard Higgins",CAR,"WR83","131","317","229.6","49.3"
"239",11,"Ryan Fitzpatrick",WAS,"QB31","155","396","243.6","26.1"
"240",11,"Adam Vinatieri",FA,"K13","178","324","243.7","33.7"
"241",11,"Paul Richardson Jr.",FA,"WR84","137","346","233.5","41.0"
"242",11,"Mike Gesicki",MIA,"TE26","132","351","251.0","45.4"
"243",11,"Indianapolis Colts",IND,"DST18","172","318","246.1","36.3"
"244",11,"David Moore",FA,"WR85","135","335","234.2","36.7"
"245",11,"Kansas City Chiefs",KC,"DST19","170","329","249.5","37.4"
"246",11,"Dare Ogunbowale",HOU,"RB72","95","280","169.1","41.8"
"247",11,"Andy Isabella",ARI,"WR86","121","376","238.4","43.1"
"248",11,"Jason Myers",SEA,"K14","182","332","252.0","34.9"
"249",11,"Willie Snead IV",FA,"WR87","125","340","241.3","37.0"
"250",11,"John Ross",NYG,"WR88","127","333","242.8","41.6"
"251",12,"Miles Boykin",BAL,"WR89","126","364","237.3","59.3"
"252",12,"Josh Rosen",ATL,"QB32","202","392","254.2","24.5"
"253",12,"Dwayne Haskins",FA,"QB33","174","388","250.6","26.0"
"254",12,"Carolina Panthers",CAR,"DST20","176","318","263.9","33.1"
"255",12,"Case Keenum",BUF,"QB34","172","336","256.4","23.8"
"256",12,"Danny Amendola",HOU,"WR90","145","384","246.9","39.7"
"257",12,"Antonio Callaway",FA,"WR91","128","368","251.5","49.9"
"258",12,"Gerald Everett",LAC,"TE27","142","348","270.0","44.0"
"259",12,"J.J. Arcega-Whiteside",PHI,"WR92","121","358","251.8","49.0"
"260",12,"Corey Clement",DAL,"RB73","151","332","238.7","25.7"
"261",12,"Chris Boswell",PIT,"K15","182","332","270.5","36.9"
"262",12,"Benny Snell Jr.",PIT,"RB74","137","359","238.5","31.0"
"263",12,"Aldrick Rosas",FA,"K16","178","332","269.6","31.6"
"264",12,"Atlanta Falcons",ATL,"DST21","176","355","275.3","35.7"
"265",12,"Green Bay Packers",GB,"DST22","170","330","273.9","37.1"
"266",12,"Theo Riddick",FA,"RB75","160","326","220.1","31.1"
"267",12,"Dan Bailey",FA,"K17","185","343","276.0","34.7"
"268",12,"Dontrell Hilliard",TEN,"RB76","124","313","218.7","33.7"
"269",12,"Jason Witten",FA,"TE28","116","354","281.3","45.3"
"270",12,"Devontae Booker",FA,"RB77","178","330","244.7","25.5"
"271",12,"Terry McLaurin",WAS,"WR93","121","384","255.4","54.8"
"272",12,"Wayne Gallman Jr.",MIN,"RB78","174","312","247.7","24.5"
"273",12,"Dexter Williams",CLE,"RB79","153","334","237.8","34.4"
"274",12,"Chris Conley",HOU,"WR94","159","349","270.1","38.5"
"275",12,"Josh Reynolds",DET,"WR95","194","349","269.0","33.1"
"276",12,"Phillip Dorsett II",HOU,"WR96","189","389","271.4","34.2"
"277",12,"Daniel Jones",NYG,"QB35","195","391","262.3","28.6"
"278",12,"Matt Bryant",FA,"K18","181","332","244.7","50.4"
"279",12,"Jordan Wilkins",TEN,"RB80","164","336","250.9","28.6"
"280",12,"Demaryius Thomas",FA,"WR97","139","375","270.0","46.9"
"281",12,"Keelan Cole Sr.",NYJ,"WR98","114","374","274.0","45.8"
"282",12,"Washington Commanders",WAS,"DST23","168","345","288.6","38.3"
"283",12,"Ian Thomas",CAR,"TE29","183","366","290.8","39.8"
"284",12,"Josh Lambo",FA,"K19","180","353","293.2","37.0"
"285",12,"Brandon McManus",DEN,"K20","185","341","290.9","31.8"
"286",12,"Cameron Brate",TB,"TE30","171","384","292.0","40.8"
"287",12,"Elijah McGuire",FA,"RB81","94","335","222.8","58.0"
"288",12,"Breshad Perriman",TB,"WR99","163","379","278.9","35.4"
"289",12,"Hunter Renfrow",LV,"WR100","120","370","248.9","61.9"
"290",12,"Arizona Cardinals",ARI,"DST24","187","355","294.6","32.1"
"291",12,"KeeSean Johnson",SF,"WR101","139","372","257.4","54.0"
"292",12,"New York Jets",NYJ,"DST25","178","355","288.0","37.8"
"293",12,"Detroit Lions",DET,"DST26","203","344","297.3","30.9"
"294",12,"Ryan Succop",TB,"K21","183","326","283.9","31.2"
"295",12,"Bilal Powell",FA,"RB82","200","339","259.7","26.5"
"296",12,"Josh Doctson",FA,"WR102","154","377","273.9","47.9"
"297",12,"Preston Williams",MIA,"WR103","133","374","248.8","58.5"
"298",12,"Brian Hill",SF,"RB83","141","322","238.4","35.3"
"299",12,"Ryan Tannehill",TEN,"QB36","212","343","274.2","21.8"
"300",12,"Stephen Hauschka",FA,"K22","181","344","302.7","34.7"
"301",12,"New York Giants",NYG,"DST27","179","355","308.4","33.4"
"302",12,"Josh Adams",NO,"RB84","118","387","255.5","45.1"
"303",12,"Alfred Blue",FA,"RB85","158","381","253.9","34.6"
"304",12,"Hayden Hurst",CIN,"TE31","217","391","308.5","35.9"
"305",13,"Will Dissly",SEA,"TE32","133","375","296.6","49.6"
"306",13,"Jalen Hurd",FA,"WR104","136","383","285.6","48.7"
"307",13,"Wendell Smallwood",FA,"RB86","214","358","266.9","30.4"
"308",13,"Chris Hogan",FA,"WR105","205","384","298.0","37.6"
"309",13,"Darren Sproles",FA,"RB87","150","313","245.3","37.0"
"310",13,"Qadree Ollison",ATL,"RB88","153","335","262.2","26.9"
"311",13,"Taywan Taylor",FA,"WR106","210","381","294.7","40.4"
"312",13,"Doug Martin",FA,"RB89","138","378","246.9","43.6"
"313",13,"Jake Kumerow",BUF,"WR107","181","378","304.3","38.1"
"314",13,"Daniel Carlson",LV,"K23","179","353","304.1","38.3"
"315",13,"Ameer Abdullah",CAR,"RB90","164","358","278.4","29.1"
"316",13,"San Francisco 49ers",SF,"DST28","202","350","303.7","37.3"
"317",13,"Myles Gaskin",MIA,"RB91","168","371","274.5","28.5"
"318",13,"Diontae Johnson",PIT,"WR108","168","390","297.8","47.1"
"319",13,"Ty Johnson",NYJ,"RB92","158","337","242.7","38.2"
"320",13,"Trayveon Williams",CIN,"RB93","186","353","276.6","32.0"
"321",13,"Jordan Scarlett",FA,"RB94","157","316","248.6","35.8"
"322",13,"Charles Clay",FA,"TE33","230","390","320.7","33.8"
"323",13,"Demarcus Robinson",LV,"WR109","187","372","307.1","40.3"
"324",13,"Michael Crabtree",FA,"WR110","147","378","284.1","54.9"
"325",13,"Deon Cain",PHI,"WR111","195","385","308.8","38.8"
"326",13,"Alfred Morris",FA,"RB95","160","382","277.4","38.9"
"327",13,"Cordarrelle Patterson",ATL,"RB96","216","395","313.6","35.7"
"328",13,"Nick Vannett",NO,"TE34","229","388","323.6","31.4"
"329",13,"John Kelly",CLE,"RB97","217","388","280.8","39.1"
"330",13,"Spencer Ware",FA,"RB98","161","337","264.1","39.8"
"331",13,"Ricky Seals-Jones",NYG,"TE35","182","382","313.0","40.0"
"332",13,"Travis Benjamin",SF,"WR112","163","368","285.4","48.4"
"333",13,"Irv Smith Jr.",MIN,"TE36","195","375","317.2","39.9"
"334",13,"Greg Joseph",MIN,"K24","187","353","299.5","36.0"
"335",13,"D'Onta Foreman",CAR,"RB99","127","357","205.0","68.8"
"336",13,"Jakobi Meyers",NE,"WR113","136","373","281.3","60.1"
"337",13,"Geoff Swaim",TEN,"TE37","136","367","303.6","47.3"
"338",13,"Mark Walton",FA,"RB100","194","357","288.0","34.8"
"339",13,"Darrel Williams",KC,"RB101","181","392","276.0","35.3"
"340",13,"Giorgio Tavecchio",FA,"K25","187","340","272.2","48.5"
"341",13,"Jaron Brown",ARI,"WR114","152","380","280.6","54.8"
"342",13,"Matt LaCosse",FA,"TE38","209","365","309.4","45.2"
"343",13,"Taysom Hill",NO,"QB37","227","349","286.4","23.3"
"344",13,"Rod Smith",FA,"RB102","232","385","290.4","34.6"
"345",13,"Mike Boone",DEN,"RB103","197","393","276.6","33.1"
"346",13,"Benjamin Watson",FA,"TE39","229","391","319.3","37.8"
"347",13,"Mike Weber",NYG,"RB104","214","386","288.9","37.1"
"348",13,"Trenton Cannon",TEN,"RB105","232","365","290.4","28.2"
"349",13,"Cameron Artis-Payne",FA,"RB106","252","390","287.2","35.0"
"350",13,"Jonnu Smith",NE,"TE40","217","381","327.1","40.8"
"351",13,"Trent Taylor",CIN,"WR115","199","394","315.9","46.7"
"352",13,"Keith Kirkwood",FA,"WR116","214","383","325.6","37.4"
"353",13,"Miami Dolphins",MIA,"DST29","213","355","316.8","30.4"
"354",13,"Ryan Grant",FA,"WR117","241","395","319.4","42.2"
"355",13,"Damarea Crockett",DEN,"RB107","197","386","277.1","49.8"
"356",13,"C.J. Uzomah",NYJ,"TE41","216","391","323.8","44.8"
"357",13,"Devine Ozigbo",NE,"RB108","197","388","272.5","41.7"
"358",13,"Dustin Hopkins",LAC,"K26","195","353","307.5","34.6"
"359",13,"DeAndre Washington",FA,"RB109","209","364","275.1","40.7"
"360",13,"Austin Seibert",DET,"K27","191","353","282.8","44.2"
"361",14,"Blake Bortles",FA,"QB38","244","397","302.1","31.8"
"362",14,"Cairo Santos",CHI,"K28","215","350","314.8","29.7"
"363",14,"Jay Ajayi",FA,"RB110","110","384","262.9","62.4"
"364",14,"Raheem Mostert",MIA,"RB111","163","380","276.1","49.2"
"365",14,"Vernon Davis",FA,"TE42","233","389","331.7","38.1"
"366",14,"Jakeem Grant Sr.",CLE,"WR118","154","379","300.1","61.3"
"367",14,"Tampa Bay Buccaneers",TB,"DST30","248","355","318.1","28.5"
"368",14,"Zach Zenner",FA,"RB112","256","392","297.1","34.9"
"369",14,"C.J. Prosise",FA,"RB113","168","380","269.8","42.4"
"370",14,"Drew Lock",SEA,"QB39","218","385","291.7","34.3"
"371",14,"Cameron Meredith",FA,"WR119","264","373","310.9","28.7"
"372",14,"Matt Gay",LAR,"K29","207","353","292.1","35.6"
"373",14,"Bryce Love",FA,"RB114","161","382","282.7","50.9"
"374",14,"Jeff Wilson Jr.",SF,"RB115","240","388","293.9","38.3"
"375",14,"Justin Watson",KC,"WR120","217","395","331.9","46.0"
"376",14,"Joey Slye",WAS,"K30","216","353","295.6","36.1"
"377",14,"Damion Willis",FA,"WR121","222","388","295.9","50.5"
"378",14,"Teddy Bridgewater",MIA,"QB40","248","397","318.7","35.7"
"379",14,"Chad Beebe",FA,"WR122","235","396","320.1","46.1"
"380",14,"Nick Mullens",LV,"QB41","248","378","318.1","31.4"
"381",14,"Kyle Juszczyk",SF,"RB116","200","322","275.3","30.4"
"382",14,"Blake Jarwin",FA,"TE43","236","391","336.7","35.3"
"383",14,"Jake Butt",FA,"TE44","260","391","333.6","25.9"
"384",14,"Jesse James",CHI,"TE45","226","389","341.3","33.8"
